trial,start_time,rt,correct,fact_id,question,answer,alpha
1,30811.507875012467,1999.4289159949403,False,0,gabon,libreville,0.3
2,37273.83375001955,851.2023749935906,True,0,gabon,libreville,0.3
3,40426.44733301131,3780.51595800207,False,1,eritrea,asmara,0.3
4,46002.56204101606,899.7312920109835,True,1,eritrea,asmara,0.3
5,48761.568916001124,3256.008042022586,True,2,st. helena,jamestown,0.3
6,54136.434083018685,1372.7566250017844,True,3,burkina faso,ouagadougou,0.3
7,61196.66604101076,1675.4348750109784,False,2,st. helena,jamestown,0.3
8,68549.88675002824,1585.7937499822583,False,3,burkina faso,ouagadougou,0.3
9,76518.24791601393,2328.6810420104302,True,4,burundi,bujumbura,0.3
10,83849.63250000146,inf,False,0,gabon,libreville,0.349609375
11,96030.0918330031,2836.0210829996504,False,4,burundi,bujumbura,0.3
12,102850.72995800874,1685.1453330018558,True,1,eritrea,asmara,0.250390625
13,107079.21525000711,1911.4476660033688,True,5,libya,tripoli,0.3
14,111098.26520801289,2504.6596250031143,False,2,st. helena,jamestown,0.349609375
15,115781.92100001615,2716.522750008153,True,5,libya,tripoli,0.3
16,120191.72437500674,1358.5982499935199,True,3,burkina faso,ouagadougou,0.250390625
17,126864.65987502015,5099.1320830071345,False,0,gabon,libreville,0.39921874999999996
18,136463.3387500071,1410.9757080150302,False,6,south africa,cape town,0.3
19,139913.50420800154,1485.8122500008903,True,7,ghana,accra,0.3
20,143063.4993330168,1722.5733750092331,True,6,south africa,cape town,0.3
21,146411.83966601966,5212.428333994467,False,7,ghana,accra,0.3
22,153642.77145802043,2790.4085000045598,False,4,burundi,bujumbura,0.349609375
23,158255.55375000113,3905.207583011361,False,2,st. helena,jamestown,0.39921874999999996
24,164889.79741602088,2830.0889169913717,False,0,gabon,libreville,0.4488281249999999
25,174353.23812501156,6411.335625016363,True,5,libya,tripoli,0.349609375
26,182437.1926250169,inf,True,0,gabon,libreville,0.47187499999999993
27,192612.03270801343,1326.7300419975072,True,2,st. helena,jamestown,0.398828125
28,195551.8712500052,1191.5655829943717,True,6,south africa,cape town,0.250390625
29,198155.84529101034,5929.743624990806,False,7,ghana,accra,0.349609375
30,206906.45866602426,2615.4161249869503,True,4,burundi,bujumbura,0.39921874999999996
31,212644.40095800092,1196.1831250227988,True,0,gabon,libreville,0.47148437499999996
32,216292.30416601058,inf,True,5,libya,tripoli,0.39921874999999996
33,223102.99695801223,2252.6273330149706,True,8,swaziland,mbabane,0.3
34,229219.03654100606,1220.5599170119967,True,9,gambia,banjul,0.3
35,234490.55150002823,2081.6232499782927,False,8,swaziland,mbabane,0.3
36,238560.8664160245,1971.1816670023836,False,9,gambia,banjul,0.3
37,242472.50770800747,3402.022666996345,False,4,burundi,bujumbura,0.41679687499999996
38,251129.41979101743,6279.973249998875,True,7,ghana,accra,0.39921874999999996
39,259521.74033300253,1205.3374579991214,True,5,libya,tripoli,0.398828125
40,262961.0614160192,1847.3804589884821,True,0,gabon,libreville,0.47109375
41,268235.68183300085,1879.5981670264155,True,2,st. helena,jamestown,0.3984375
42,272644.5157910057,1877.2354590182658,True,10,rwanda,kigali,0.3
43,277355.1495830179,2455.965917004505,True,7,ghana,accra,0.42460937499999996
44,283353.6987080006,4847.091750008985,False,10,rwanda,kigali,0.3
45,293180.3115000075,3439.2910829919856,False,4,burundi,bujumbura,0.4195312499999999
46,301811.2508330087,1460.6879170169123,False,8,swaziland,mbabane,0.349609375
47,305027.40408302634,10104.337041993858,False,9,gambia,banjul,0.349609375
48,320325.6880000117,1731.0797499958426,True,0,gabon,libreville,0.421484375
49,324374.1840000148,1322.5541249848902,True,7,ghana,accra,0.42265624999999996
50,328201.22429102776,1165.2244169963524,True,5,libya,tripoli,0.3984375
51,331935.0987910002,10377.871625008993,False,10,rwanda,kigali,0.349609375
52,352395.0929160055,13506.305874994723,False,8,swaziland,mbabane,0.39921874999999996
53,369168.60737500247,inf,False,9,gambia,banjul,0.39921874999999996
54,383949.3132500211,inf,True,4,burundi,bujumbura,0.46914062499999987
55,392465.8437910257,2429.7129999904428,True,2,st. helena,jamestown,0.37382812499999996
56,396790.63366600894,inf,False,8,swaziland,mbabane,0.4488281249999999
57,411260.9975830128,2074.8907919914927,False,10,rwanda,kigali,0.39921874999999996
58,414645.0210000039,inf,False,7,ghana,accra,0.423828125
59,435135.02549999976,2231.377625023015,True,4,burundi,bujumbura,0.4687499999999999
60,439305.8391250088,1514.8352910182439,False,9,gambia,banjul,0.433984375
61,444236.0457080067,1862.1151669940446,True,8,swaziland,mbabane,0.44843749999999993
62,448140.2363750094,1301.1804159905296,True,5,libya,tripoli,0.34882812500000004
63,450762.1001250227,5608.267415984301,False,10,rwanda,kigali,0.4332031249999999
64,459389.0247910167,inf,False,1,eritrea,asmara,0.29999999999999993
65,471618.34395802,1353.1487500004005,False,9,gambia,banjul,0.43437499999999996
66,476028.987416008,1250.6718340155203,True,4,burundi,bujumbura,0.4683593749999999
67,479033.6678750173,1450.4840830049943,False,10,rwanda,kigali,0.4335937499999999
68,485676.4967080089,3374.8156249930616,True,8,swaziland,mbabane,0.4511718749999999
69,491267.6712080138,2525.473666988546,True,7,ghana,accra,0.42109375000000004
70,495487.0769160043,2906.8336250202265,True,0,gabon,libreville,0.421875
71,501780.44645802584,2569.51512498199,True,3,burkina faso,ouagadougou,0.24921875
72,510178.6892910022,1229.0293340047356,True,6,south africa,cape town,0.20078125
73,512854.3182499998,inf,False,9,gambia,banjul,0.44648437499999993
74,523278.1771250011,1719.953791005537,True,4,burundi,bujumbura,0.41874999999999996
75,527014.1241250094,3410.148291004589,False,10,rwanda,kigali,0.43398437499999987
76,533165.3666660131,1420.9670840064064,False,8,swaziland,mbabane,0.4882812499999999
77,538053.008250019,1112.9182080039755,False,11,egypt,cairo,0.3
78,540480.9577910055,1679.608709004242,True,12,mayotte,mamoudzou,0.3
79,546769.9211250001,1027.4294580158312,False,11,egypt,cairo,0.3
80,550012.6885000209,1669.1214999882504,False,12,mayotte,mamoudzou,0.3
81,556749.7788750043,9760.672541015083,False,1,eritrea,asmara,0.31757812499999993
82,570308.8762910047,3996.150624996517,True,8,swaziland,mbabane,0.5128906249999999
83,577003.1577910122,1832.557417015778,False,9,gambia,banjul,0.47187499999999993
84,582117.966166028,1389.5649169862736,True,2,st. helena,jamestown,0.328125
85,584909.0981250047,1561.6564160154667,True,7,ghana,accra,0.417578125
86,588180.8449580276,inf,False,8,swaziland,mbabane,0.5499999999999999
87,593923.4001660079,3419.2839169991203,False,10,rwanda,kigali,0.4835937499999998
88,602252.5305000017,1009.4839580124244,True,11,egypt,cairo,0.250390625
89,604348.4273750219,7092.108207987621,False,8,swaziland,mbabane,0.562890625
90,618264.0912910283,1587.4722919834312,False,12,mayotte,mamoudzou,0.349609375
91,621863.2703330077,inf,False,9,gambia,banjul,0.521484375
92,635286.8597500201,1607.8700829821173,False,10,rwanda,kigali,0.5332031249999999
93,640698.3692080248,inf,False,8,swaziland,mbabane,0.58828125
94,648366.3428330037,inf,True,9,gambia,banjul,0.54609375
95,662999.4659580116,10719.347625010414,False,10,rwanda,kigali,0.5515625
96,676684.8963330267,1420.8901249803603,True,8,swaziland,mbabane,0.587890625
97,681803.4178330272,inf,False,9,gambia,banjul,0.558203125
98,693146.5731660137,1925.0887089874595,True,10,rwanda,kigali,0.543359375
99,696424.2739160254,1147.5989169848617,False,12,mayotte,mamoudzou,0.39921874999999996
100,702352.4105830002,5616.589333018055,False,8,swaziland,mbabane,0.6375000000000001
101,711945.2672080079,10253.094917017734,False,9,gambia,banjul,0.56484375
102,724691.3875830069,inf,True,8,swaziland,mbabane,0.6746093750000001
103,745969.5705000195,4845.7253749947995,False,10,rwanda,kigali,0.56015625
104,755589.0287080256,2462.477499997476,True,8,swaziland,mbabane,0.64765625
105,759581.469583005,inf,True,9,gambia,banjul,0.614453125
106,767876.951541024,inf,False,12,mayotte,mamoudzou,0.41914062500000004
107,775123.8297080272,4318.827582988888,False,9,gambia,banjul,0.6218750000000001
108,782508.9575000165,inf,True,8,swaziland,mbabane,0.6722656250000001
109,800318.0315410136,2443.9647500112187,False,10,rwanda,kigali,0.597265625
110,816715.6672080164,inf,True,8,swaziland,mbabane,0.6968750000000001
111,833694.3883330096,4937.590457993792,True,9,gambia,banjul,0.6324218750000001
112,840416.776500002,9444.57408299786,True,8,swaziland,mbabane,0.7011718750000001
113,853185.828125017,inf,False,10,rwanda,kigali,0.6046875
114,871432.5335830217,inf,True,8,swaziland,mbabane,0.7070312500000001
115,889628.7190410076,19751.468000002205,False,9,gambia,banjul,0.6320312500000002
116,912849.4023750245,inf,True,8,swaziland,mbabane,0.7066406250000001
117,929280.2014160261,2167.324458976509,True,10,rwanda,kigali,0.602734375
118,933490.1082910073,5324.910291994456,False,9,gambia,banjul,0.6324218750000001
119,944077.5062500034,inf,True,8,swaziland,mbabane,0.71796875
120,956039.9403750198,inf,False,12,mayotte,mamoudzou,0.41953125
121,961473.6597910232,4833.901584002888,True,8,swaziland,mbabane,0.719921875
122,968145.5145410146,3748.5304170113523,False,10,rwanda,kigali,0.6039062500000001
123,974834.5064580208,1267.7065829921048,True,9,gambia,banjul,0.6320312500000002
124,977714.7875000082,1984.6267079992685,True,0,gabon,libreville,0.37773437500000007
125,983690.5123750039,5262.4713749974035,True,8,swaziland,mbabane,0.7203125
126,990408.1403330201,2270.940416987287,True,7,ghana,accra,0.36796875000000007
127,994137.5625410001,2154.9988340120763,True,4,burundi,bujumbura,0.39179687499999993
128,999223.2193750096,8388.999207993038,False,8,swaziland,mbabane,0.7347656250000001
129,1011640.9275830083,1947.5851250172127,False,10,rwanda,kigali,0.6066406250000002
130,1015736.4170000073,3161.667000007583,False,9,gambia,banjul,0.6332031250000002
131,1021230.2455000172,inf,True,8,swaziland,mbabane,0.7664062500000001
132,1033841.3952500268,inf,False,1,eritrea,asmara,0.3421875
133,1043847.2654159996,2928.038917016238,True,8,swaziland,mbabane,0.7660156250000001
134,1048223.3650000126,3484.8812079872005,True,9,gambia,banjul,0.6453125000000003
135,1054336.7370830092,inf,True,8,swaziland,mbabane,0.7843750000000002
136,1058481.283458008,inf,True,10,rwanda,kigali,0.6281250000000002
137,1067130.1164580218,inf,True,8,swaziland,mbabane,0.7964843750000002
138,1071510.1443750027,1985.4467910190579,False,12,mayotte,mamoudzou,0.419921875
139,1075220.233791013,1505.5252920137718,True,8,swaziland,mbabane,0.7875000000000002
140,1078013.4026250162,1570.6966659927275,True,9,gambia,banjul,0.6449218750000003
141,1081309.0555410017,inf,True,10,rwanda,kigali,0.6371093750000002
142,1105486.1972910003,inf,True,8,swaziland,mbabane,0.8113281250000002
143,1110423.7555,1778.677125024842,True,10,rwanda,kigali,0.6367187500000002
144,1115161.925833003,1551.1282079969533,True,8,swaziland,mbabane,0.8109375000000002
145,1118846.3723750028,2438.49654099904,False,9,gambia,banjul,0.6632812500000004
146,1123825.0293750025,1142.0876250194851,True,8,swaziland,mbabane,0.8105468750000002
147,1126226.7775830114,3559.022917004768,True,5,libya,tripoli,0.3609375
148,1131240.4447080044,1280.0830420164857,True,8,swaziland,mbabane,0.7609375000000002
149,1133832.2485829995,5905.243042012444,True,9,gambia,banjul,0.6652343750000004
150,1141183.7335410237,7224.535749992356,False,10,rwanda,kigali,0.6433593750000002
151,1151019.76229102,inf,True,9,gambia,banjul,0.6867187500000004
152,1154764.3285410013,1556.179292005254,True,8,swaziland,mbabane,0.7113281250000001
153,1157718.4170830005,1050.7736250001471,True,11,egypt,cairo,0.20078125
154,1159829.090541025,inf,True,10,rwanda,kigali,0.6867187500000003
155,1166674.9227910186,9523.560625006212,True,9,gambia,banjul,0.6996093750000004
156,1177599.9142910005,inf,True,10,rwanda,kigali,0.6988281250000002
157,1204764.8441660276,4352.209499978926,True,9,gambia,banjul,0.7375000000000004
158,1210693.8883750117,inf,True,10,rwanda,kigali,0.7234375000000003
159,1226796.5008750034,6422.5702910043765,True,9,gambia,banjul,0.7589843750000004

